unix_time,latitude,longitude,altitude(m),RSRP,RSRQ,RSSI,SINR,CellID
16443395559,40.695568000000,-73.954536000000,39.900000000000,-67.0,-32.4,-17.0,91.6,2100E06
16443395560,40.695566000000,-73.954544000000,39.800000000000,-66.5,-32.2,-16.0,96.8,2100E06
16443395561,40.695564000000,-73.954553000000,39.800000000000,-66.0,-32.0,-15.0,102.0,2100E06
16443395562,40.695561000000,-73.954561000000,39.800000000000,-66.3,-32.5,-15.7,93.2,2100E06
16443395563,40.695559000000,-73.954569000000,39.800000000000,-66.7,-33.0,-16.3,84.5,2100E06
16443395564,40.695557000000,-73.954578000000,39.800000000000,-67.0,-33.5,-17.0,75.8,2100E06
16443395565,40.695555000000,-73.954586000000,39.800000000000,-67.0,-34.0,-18.0,67.0,2100E06
16443395566,40.695553000000,-73.954594000000,39.800000000000,-67.2,-33.6,-18.5,68.2,2100E06
16443395567,40.695551000000,-73.954603000000,39.700000000000,-67.5,-33.2,-19.0,69.4,2100E06
16443395568,40.695549000000,-73.954611500000,39.750000000000,-67.8,-32.8,-19.5,70.6,2100E06
16443395569,40.695547000000,-73.954620000000,39.800000000000,-68.0,-32.4,-20.0,71.8,2100E06
16443395570,40.695545000000,-73.954628000000,39.800000000000,-67.0,-32.0,-19.0,73.0,2100E06
16443395571,40.695542000000,-73.954637000000,39.900000000000,-67.0,-31.8,-19.0,75.0,2100E06
16443395572,40.695540000000,-73.954645000000,39.900000000000,-67.0,-31.6,-19.0,77.0,2100E06
16443395573,40.695538000000,-73.954654000000,39.900000000000,-67.0,-31.4,-19.0,79.0,2100E06
16443395574,40.695535000000,-73.954663000000,39.900000000000,-67.0,-31.2,-19.5,81.0,2100E06
16443395575,40.695533000000,-73.954671000000,39.800000000000,-67.0,-31.0,-20.0,83.0,2100E06
16443395576,40.695531000000,-73.954679000000,39.800000000000,-66.7,-31.6,-19.7,85.6,2100E06
16443395577,40.695529000000,-73.954686000000,39.800000000000,-66.3,-32.2,-19.3,88.2,2100E06
16443395578,40.695526000000,-73.954694000000,39.800000000000,-66.0,-32.8,-19.0,90.8,2100E06
16443395579,40.695524000000,-73.954703000000,39.800000000000,-65.5,-33.4,-18.0,93.4,2100E06
16443395580,40.695522000000,-73.954711000000,39.800000000000,-65.0,-34.0,-17.0,96.0,2100E06
16443395581,40.695520000000,-73.954719000000,39.800000000000,-65.7,-34.8,-16.7,87.2,2100E06
16443395582,40.695517000000,-73.954727000000,39.700000000000,-66.3,-35.5,-16.3,78.5,2100E06
16443395583,40.695515000000,-73.954735000000,39.800000000000,-67.0,-36.2,-16.0,69.8,2100E06
16443395584,40.695513000000,-73.954743000000,39.800000000000,-67.0,-37.0,-17.0,61.0,2100E06
16443395585,40.695510000000,-73.954751000000,39.800000000000,-67.0,-36.8,-17.3,66.4,2100E06
16443395586,40.695508000000,-73.954759000000,39.800000000000,-67.0,-36.6,-17.7,71.8,2100E06
16443395587,40.695506000000,-73.954767000000,39.800000000000,-67.0,-36.4,-18.0,77.2,2100E06
16443395588,40.695503000000,-73.954775000000,39.800000000000,-67.0,-36.2,-18.5,82.6,2100E06
16443395589,40.695501000000,-73.954783000000,39.800000000000,-67.0,-36.0,-19.0,88.0,2100E06
16443395590,40.695498000000,-73.954791000000,39.800000000000,-67.0,-35.6,-19.3,87.4,2100E06
16443395591,40.695496000000,-73.954799000000,39.800000000000,-67.0,-35.2,-19.7,86.8,2100E06
16443395592,40.695494000000,-73.954807000000,39.800000000000,-67.0,-34.8,-20.0,86.2,2100E06
16443395593,40.695492000000,-73.954814000000,39.800000000000,-67.5,-34.4,-20.0,85.6,2100E06
16443395594,40.695489000000,-73.954822000000,39.900000000000,-68.0,-34.0,-20.0,85.0,2100E06
16443395595,40.695487000000,-73.954829000000,39.900000000000,-67.7,-33.0,-20.0,78.8,2100E06
16443395596,40.695484000000,-73.954837000000,39.800000000000,-67.3,-32.0,-20.0,72.5,2100E06
16443395597,40.695482000000,-73.954845000000,39.900000000000,-67.0,-31.0,-20.0,66.2,2100E06
16443395598,40.695482000000,-73.954845000000,39.900000000000,-67.0,-30.0,-19.0,60.0,2100E06
16443395599,40.695477000000,-73.954861000000,39.900000000000,-67.0,-30.2,-19.2,59.0,2100E06
16443395600,40.695475000000,-73.954869000000,39.800000000000,-67.0,-30.4,-19.5,58.0,2100E06
16443395601,40.695472000000,-73.954877000000,39.800000000000,-67.0,-30.6,-19.8,57.0,2100E06
16443395602,40.695470000000,-73.954884000000,39.800000000000,-67.0,-30.8,-20.0,56.0,2100E06
16443395603,40.695468000000,-73.954891000000,39.800000000000,-67.0,-31.0,-20.0,55.0,2100E06
16443395604,40.695466000000,-73.954898000000,39.900000000000,-67.2,-31.6,-20.0,55.4,2100E06
16443395605,40.695464000000,-73.954906000000,39.800000000000,-67.5,-32.2,-20.0,55.8,2100E06
16443395606,40.695461000000,-73.954913000000,39.900000000000,-67.8,-32.8,-20.0,56.2,2100E06
16443395607,40.695459000000,-73.954921000000,39.900000000000,-68.0,-33.4,-20.0,56.6,2100E06
16443395608,40.695459000000,-73.954921000000,39.900000000000,-69.0,-34.0,-20.0,57.0,2100E06
16443395609,40.695455000000,-73.954936000000,39.900000000000,-68.3,-33.4,-20.0,57.8,2100E06
16443395610,40.695453000000,-73.954943000000,39.800000000000,-67.7,-32.8,-20.0,58.6,2100E06
16443395611,40.695450000000,-73.954951000000,39.800000000000,-67.0,-32.2,-20.0,59.4,2100E06
16443395612,40.695448000000,-73.954958000000,39.800000000000,-67.0,-31.6,-20.0,60.2,2100E06
16443395613,40.695446000000,-73.954966000000,39.800000000000,-67.0,-31.0,-20.0,61.0,2100E06
16443395614,40.695443000000,-73.954973000000,39.800000000000,-67.0,-31.0,-20.0,63.0,2100E06
16443395615,40.695441000000,-73.954981000000,39.700000000000,-67.0,-31.0,-20.0,65.0,2100E06
16443395616,40.695439000000,-73.954988000000,39.800000000000,-67.0,-31.0,-20.0,67.0,2100E06
16443395617,40.695437000000,-73.954996000000,39.800000000000,-66.0,-31.0,-18.5,69.0,2100E06
16443395618,40.695435000000,-73.955003500000,39.750000000000,-65.0,-31.0,-17.0,71.0,230DA06
16443395619,40.695433000000,-73.955011000000,39.700000000000,-65.0,-31.4,-17.3,75.2,230DA06
16443395620,40.695431000000,-73.955018000000,39.800000000000,-65.0,-31.8,-17.7,79.4,230DA06
16443395621,40.695428000000,-73.955026000000,39.900000000000,-65.0,-32.2,-18.0,83.6,230DA06
16443395622,40.695426000000,-73.955033000000,39.800000000000,-65.0,-32.6,-17.5,87.8,230DA06
16443395623,40.695424000000,-73.955041000000,39.800000000000,-65.0,-33.0,-17.0,92.0,230DA06
16443395624,40.695421000000,-73.955049000000,39.800000000000,-65.0,-32.6,-17.0,92.2,230DA06
16443395625,40.695419000000,-73.955056000000,39.800000000000,-65.0,-32.2,-17.0,92.4,230DA06
16443395626,40.695417000000,-73.955063000000,39.800000000000,-65.0,-31.8,-17.0,92.6,230DA06
16443395627,40.695415000000,-73.955071000000,39.900000000000,-64.5,-31.4,-17.0,92.8,230DA06
16443395628,40.695415000000,-73.955071000000,39.900000000000,-64.0,-31.0,-17.0,93.0,230DA06
16443395629,40.695411000000,-73.955086000000,39.800000000000,-64.3,-31.0,-17.3,84.5,230DA06
16443395630,40.695408000000,-73.955094000000,39.800000000000,-64.7,-31.0,-17.7,76.0,230DA06
16443395631,40.695406000000,-73.955101500000,39.850000000000,-65.0,-31.0,-18.0,67.5,230DA06
16443395632,40.695404000000,-73.955109000000,39.900000000000,-65.0,-31.0,-19.0,59.0,230DA06
16443395633,40.695401000000,-73.955116000000,40.000000000000,-64.8,-31.0,-18.8,64.0,230DA06
16443395634,40.695399000000,-73.955124000000,40.000000000000,-64.5,-31.0,-18.5,69.0,230DA06
16443395635,40.695397000000,-73.955131000000,40.000000000000,-64.2,-31.0,-18.2,74.0,230DA06
16443395636,40.695395000000,-73.955138000000,40.000000000000,-64.0,-31.0,-18.0,79.0,230DA06
16443395637,40.695393000000,-73.955145000000,40.100000000000,-63.0,-31.0,-18.0,84.0,230DA06
16443395638,40.695391000000,-73.955153000000,40.100000000000,-62.7,-31.2,-17.3,85.6,230DA06
16443395639,40.695389000000,-73.955160000000,40.100000000000,-62.3,-31.4,-16.7,87.2,230DA06
16443395640,40.695387000000,-73.955167000000,40.100000000000,-62.0,-31.6,-16.0,88.8,230DA06
16443395641,40.695385000000,-73.955175000000,40.000000000000,-62.0,-31.8,-16.5,90.4,230DA06
16443395642,40.695383000000,-73.955183000000,40.100000000000,-62.0,-32.0,-17.0,92.0,230DA06
16443395643,40.695381000000,-73.955190000000,40.100000000000,-62.0,-32.2,-17.0,91.5,230DA06
16443395644,40.695379000000,-73.955197000000,40.000000000000,-62.0,-32.5,-17.0,91.0,230DA06
16443395645,40.695376000000,-73.955205000000,40.100000000000,-62.0,-32.8,-17.0,90.5,230DA06
16443395646,40.695374000000,-73.955212000000,40.100000000000,-62.0,-33.0,-17.0,90.0,230DA06
16443395647,40.695372000000,-73.955219000000,40.100000000000,-62.0,-33.4,-16.8,92.2,230DA06
16443395648,40.695370000000,-73.955227000000,40.000000000000,-62.0,-33.8,-16.5,94.4,230DA06
16443395649,40.695368000000,-73.955234000000,40.100000000000,-62.0,-34.2,-16.2,96.6,230DA06
16443395650,40.695365500000,-73.955241000000,40.150000000000,-62.0,-34.6,-16.0,98.8,230DA06
16443395651,40.695363000000,-73.955248000000,40.200000000000,-62.0,-35.0,-16.0,101.0,230DA06
16443395652,40.695361000000,-73.955255000000,40.200000000000,-61.7,-34.4,-16.0,101.6,230DA06
16443395653,40.695358000000,-73.955263000000,40.100000000000,-61.3,-33.8,-16.0,102.2,230DA06
16443395654,40.695356000000,-73.955270000000,40.100000000000,-61.0,-33.2,-16.0,102.8,230DA06
16443395655,40.695354000000,-73.955277000000,40.200000000000,-61.5,-32.6,-16.0,103.4,230DA06
16443395656,40.695352000000,-73.955284000000,40.100000000000,-62.0,-32.0,-16.0,104.0,230DA06
16443395657,40.695350000000,-73.955292000000,40.000000000000,-61.3,-31.8,-15.7,95.5,230DA06
16443395658,40.695348000000,-73.955299000000,40.000000000000,-60.7,-31.5,-15.3,87.0,230DA06
16443395659,40.695346000000,-73.955307000000,40.100000000000,-60.0,-31.2,-15.0,78.5,230DA06
16443395660,40.695344000000,-73.955314000000,40.100000000000,-61.0,-31.0,-15.0,70.0,230DA06
16443395661,40.695342000000,-73.955321000000,40.000000000000,-61.5,-31.2,-15.5,71.8,230DA06
16443395662,40.695340000000,-73.955329000000,40.100000000000,-62.0,-31.4,-16.0,73.6,230DA06
16443395663,40.695338000000,-73.955336000000,40.100000000000,-62.5,-31.6,-16.5,75.4,230DA06
16443395664,40.695335500000,-73.955343500000,40.100000000000,-63.0,-31.8,-17.0,77.2,230DA06
16443395665,40.695333000000,-73.955351000000,40.100000000000,-63.0,-32.0,-17.0,79.0,230DA06
16443395666,40.695331000000,-73.955358000000,40.100000000000,-63.0,-31.0,-17.0,77.0,230DA06
16443395667,40.695329000000,-73.955365000000,40.100000000000,-63.0,-30.0,-17.0,75.0,230DA06
16443395668,40.695327000000,-73.955373000000,40.200000000000,-63.0,-29.0,-17.0,73.0,230DA06
16443395669,40.695324000000,-73.955380000000,40.200000000000,-62.5,-28.0,-17.0,71.0,230DA06
16443395670,40.695322000000,-73.955387000000,40.200000000000,-62.0,-27.0,-17.0,69.0,230DA06
16443395671,40.695320000000,-73.955394000000,40.200000000000,-62.0,-28.4,-17.0,75.4,230DA06
16443395672,40.695317000000,-73.955401000000,40.100000000000,-62.0,-29.8,-17.0,81.8,230DA06
16443395673,40.695315000000,-73.955409000000,40.100000000000,-62.0,-31.2,-17.0,88.2,230DA06
16443395674,40.695313000000,-73.955416000000,40.200000000000,-62.0,-32.6,-17.0,94.6,230DA06
16443395675,40.695310000000,-73.955423000000,40.200000000000,-62.0,-34.0,-17.0,101.0,230DA06
16443395676,40.695308000000,-73.955430000000,40.100000000000,-62.7,-33.5,-17.3,96.8,230DA06
16443395677,40.695306000000,-73.955437000000,40.100000000000,-63.3,-33.0,-17.7,92.5,230DA06
16443395678,40.695303000000,-73.955444000000,40.100000000000,-64.0,-32.5,-18.0,88.2,230DA06
16443395679,40.695301000000,-73.955451000000,40.100000000000,-63.0,-32.0,-18.0,84.0,230DA06
16443395680,40.695299000000,-73.955458000000,40.100000000000,-62.7,-31.2,-17.7,79.2,230DA06
16443395681,40.695296000000,-73.955465000000,40.100000000000,-62.3,-30.4,-17.3,74.4,230DA06
16443395682,40.695293500000,-73.955472000000,40.100000000000,-62.0,-29.6,-17.0,69.6,230DA06
16443395683,40.695291000000,-73.955479000000,40.100000000000,-61.5,-28.8,-17.0,64.8,230DA06
16443395684,40.695289000000,-73.955486000000,40.100000000000,-61.0,-28.0,-17.0,60.0,230DA06
16443395685,40.695286000000,-73.955493000000,40.100000000000,-61.0,-28.0,-16.7,62.8,230DA06
16443395686,40.695284000000,-73.955500000000,40.100000000000,-61.0,-28.0,-16.3,65.5,230DA06
16443395687,40.695282000000,-73.955507000000,40.000000000000,-61.0,-28.0,-16.0,68.2,230DA06
16443395688,40.695279000000,-73.955514000000,40.000000000000,-62.0,-28.0,-17.0,71.0,230DA06
16443395689,40.695277000000,-73.955522000000,39.900000000000,-61.8,-28.2,-17.0,80.4,230DA06
16443395690,40.695275000000,-73.955529000000,39.900000000000,-61.5,-28.4,-17.0,89.8,230DA06
16443395691,40.695273000000,-73.955537000000,39.800000000000,-61.2,-28.6,-17.0,99.2,230DA06
16443395692,40.695271000000,-73.955544000000,39.800000000000,-61.0,-28.8,-17.0,108.6,230DA06
16443395693,40.695269000000,-73.955552000000,39.800000000000,-60.0,-29.0,-16.0,118.0,230DA06
16443395694,40.695267000000,-73.955559000000,39.800000000000,-59.7,-29.0,-15.7,119.8,230DA06
16443395695,40.695265000000,-73.955567000000,39.800000000000,-59.3,-29.0,-15.3,121.6,230DA06
16443395696,40.695263000000,-73.955575000000,39.800000000000,-59.0,-29.0,-15.0,123.4,230DA06
16443395697,40.695261000000,-73.955583000000,39.800000000000,-59.0,-29.0,-15.0,125.2,230DA06
16443395698,40.695259000000,-73.955590000000,39.900000000000,-59.0,-29.0,-15.0,127.0,230DA06
16443395699,40.695256000000,-73.955598000000,39.800000000000,-58.7,-29.2,-15.0,130.8,230DA06
16443395700,40.695254000000,-73.955606000000,39.900000000000,-58.3,-29.5,-15.0,134.5,230DA06
16443395701,40.695252000000,-73.955614000000,39.900000000000,-58.0,-29.8,-15.0,138.2,230DA06
16443395702,40.695250000000,-73.955621000000,39.800000000000,-57.0,-30.0,-14.0,142.0,230DA06
16443395703,40.695248000000,-73.955629000000,39.800000000000,-57.2,-29.6,-13.8,133.2,230DA06
16443395704,40.695245000000,-73.955638000000,39.800000000000,-57.5,-29.2,-13.5,124.4,230DA06
16443395705,40.695243000000,-73.955645000000,39.700000000000,-57.8,-28.8,-13.2,115.6,230DA06
16443395706,40.695242000000,-73.955653000000,39.700000000000,-58.0,-28.4,-13.0,106.8,230DA06
16443395707,40.695239000000,-73.955662000000,39.800000000000,-58.0,-28.0,-14.0,98.0,230DA06
16443395708,40.695237000000,-73.955670000000,39.800000000000,-58.3,-27.8,-14.7,97.4,230DA06
16443395709,40.695235000000,-73.955678000000,39.900000000000,-58.7,-27.6,-15.3,96.8,230DA06
16443395710,40.695233000000,-73.955686000000,39.800000000000,-59.0,-27.4,-16.0,96.2,230DA06
16443395711,40.695231000000,-73.955694000000,39.900000000000,-59.0,-27.2,-16.5,95.6,230DA06
16443395712,40.695230000000,-73.955702000000,39.800000000000,-59.0,-27.0,-17.0,95.0,230DA06
16443395713,40.695227000000,-73.955711000000,39.800000000000,-59.0,-27.2,-17.0,96.6,230DA06
16443395714,40.695225000000,-73.955718000000,39.900000000000,-59.0,-27.4,-17.0,98.2,230DA06
16443395715,40.695223000000,-73.955727000000,39.900000000000,-59.0,-27.6,-17.0,99.8,230DA06
16443395716,40.695221000000,-73.955735000000,40.000000000000,-58.5,-27.8,-16.5,101.4,230DA06
16443395717,40.695219000000,-73.955743000000,39.900000000000,-58.0,-28.0,-16.0,103.0,230DA06
16443395718,40.695217000000,-73.955750000000,40.000000000000,-58.3,-27.8,-16.0,99.8,230DA06
16443395719,40.695214000000,-73.955759000000,40.000000000000,-58.7,-27.5,-16.0,96.5,230DA06
16443395720,40.695212000000,-73.955767000000,40.100000000000,-59.0,-27.2,-16.0,93.2,230DA06
16443395721,40.695210000000,-73.955775000000,40.200000000000,-60.0,-27.0,-17.0,90.0,230DA06
16443395722,40.695207000000,-73.955783000000,40.100000000000,-60.0,-27.8,-16.8,95.4,230DA06
16443395723,40.695205000000,-73.955791000000,40.100000000000,-60.0,-28.6,-16.5,100.8,230DA06
16443395724,40.695203000000,-73.955798000000,40.100000000000,-60.0,-29.4,-16.2,106.2,230DA06
16443395725,40.695200000000,-73.955806000000,40.100000000000,-60.0,-30.2,-16.0,111.6,230DA06
16443395726,40.695198000000,-73.955814000000,40.100000000000,-59.0,-31.0,-15.0,117.0,230DA06
16443395727,40.695196000000,-73.955822000000,40.100000000000,-58.8,-31.0,-14.8,121.6,230DA06
16443395728,40.695193000000,-73.955830000000,40.100000000000,-58.5,-31.0,-14.5,126.2,230DA06
16443395729,40.695191000000,-73.955838000000,40.100000000000,-58.2,-31.0,-14.2,130.8,230DA06
16443395730,40.695189000000,-73.955846000000,40.100000000000,-58.0,-31.0,-14.0,135.4,230DA06
16443395731,40.695186000000,-73.955854000000,40.100000000000,-57.0,-31.0,-13.0,140.0,230DA06
16443395732,40.695184000000,-73.955861000000,40.100000000000,-57.0,-30.0,-13.3,129.2,230DA06
16443395733,40.695182000000,-73.955869000000,40.100000000000,-57.0,-29.0,-13.7,118.4,230DA06
16443395734,40.695180000000,-73.955876000000,40.100000000000,-57.0,-28.0,-14.0,107.6,230DA06
16443395735,40.695178000000,-73.955883000000,40.100000000000,-58.0,-27.0,-15.0,96.8,230DA06
16443395736,40.695175000000,-73.955891000000,40.000000000000,-59.0,-26.0,-16.0,86.0,230DA06
16443395737,40.695173000000,-73.955898000000,40.000000000000,-59.0,-26.2,-16.0,100.0,230DA06
16443395738,40.695171000000,-73.955906000000,40.000000000000,-59.0,-26.5,-16.0,114.0,230DA06
16443395739,40.695168000000,-73.955914000000,40.000000000000,-59.0,-26.8,-16.0,128.0,230DA06
16443395740,40.695166000000,-73.955921000000,40.000000000000,-59.0,-27.0,-16.0,142.0,230DA06
16443395741,40.695164000000,-73.955929000000,40.000000000000,-58.5,-26.8,-15.8,136.6,230DA06
16443395742,40.695162000000,-73.955937000000,39.900000000000,-58.0,-26.6,-15.5,131.2,230DA06
16443395743,40.695159000000,-73.955945000000,39.800000000000,-57.5,-26.4,-15.2,125.8,230DA06
16443395744,40.695157000000,-73.955953000000,39.800000000000,-57.0,-26.2,-15.0,120.4,230DA06
16443395745,40.695154000000,-73.955960000000,39.900000000000,-56.0,-26.0,-14.0,115.0,230DA06
16443395746,40.695152000000,-73.955967000000,39.900000000000,-56.3,-27.4,-14.0,114.4,230DA06
16443395747,40.695150000000,-73.955975000000,39.900000000000,-56.7,-28.8,-14.0,113.8,230DA06
16443395748,40.695148000000,-73.955983000000,39.900000000000,-57.0,-30.2,-14.0,113.2,230DA06
16443395749,40.695145000000,-73.955991000000,39.800000000000,-57.0,-31.6,-13.0,112.6,230DA06
16443395750,40.695143000000,-73.955998000000,39.900000000000,-57.0,-33.0,-12.0,112.0,230DA06
16443395751,40.695141000000,-73.956006000000,39.900000000000,-57.0,-32.2,-12.7,113.0,230DA06
16443395752,40.695139000000,-73.956014000000,39.900000000000,-57.0,-31.4,-13.3,114.0,230DA06
16443395753,40.695136000000,-73.956021000000,40.000000000000,-57.0,-30.6,-14.0,115.0,230DA06
16443395754,40.695134000000,-73.956029000000,40.000000000000,-57.0,-29.8,-14.0,116.0,230DA06
16443395755,40.695132000000,-73.956036000000,40.000000000000,-57.0,-29.0,-14.0,117.0,230DA06
16443395756,40.695130000000,-73.956044000000,40.000000000000,-57.0,-29.5,-14.0,120.8,230DA06
16443395757,40.695128000000,-73.956051000000,40.000000000000,-57.0,-30.0,-14.0,124.5,230DA06
16443395758,40.695126000000,-73.956058000000,40.000000000000,-57.0,-30.5,-14.0,128.2,230DA06
16443395759,40.695124000000,-73.956065000000,40.000000000000,-56.0,-31.0,-13.0,132.0,230DA06
16443395760,40.695122000000,-73.956072000000,40.100000000000,-55.8,-30.6,-12.5,136.4,230DA06
16443395761,40.695120000000,-73.956079000000,40.100000000000,-55.5,-30.2,-12.0,140.8,230DA06
16443395762,40.695118000000,-73.956087000000,40.100000000000,-55.2,-29.8,-11.5,145.2,230DA06
16443395763,40.695116000000,-73.956094000000,40.100000000000,-55.0,-29.4,-11.0,149.6,230DA06
16443395764,40.695114000000,-73.956101000000,40.100000000000,-54.0,-29.0,-13.0,154.0,230DA06
16443395765,40.695112000000,-73.956109000000,40.000000000000,-54.7,-28.8,-12.7,149.0,230DA06
16443395766,40.695110000000,-73.956116000000,40.000000000000,-55.3,-28.6,-12.3,144.0,230DA06
16443395767,40.695108000000,-73.956124000000,39.900000000000,-56.0,-28.4,-12.0,139.0,230DA06
16443395768,40.695106000000,-73.956131000000,39.900000000000,-56.0,-28.2,-12.5,134.0,230DA06
16443395769,40.695104000000,-73.956139000000,39.900000000000,-56.0,-28.0,-13.0,129.0,230DA06
16443395770,40.695102000000,-73.956146000000,39.900000000000,-56.0,-27.0,-13.3,129.2,230DA06
16443395771,40.695100000000,-73.956154000000,39.800000000000,-56.0,-26.0,-13.7,129.5,230DA06
16443395772,40.695098000000,-73.956161000000,39.900000000000,-56.0,-25.0,-14.0,129.8,230DA06
16443395773,40.695096000000,-73.956169000000,39.900000000000,-56.0,-24.0,-14.0,130.0,230DA06
16443395774,40.695094000000,-73.956176000000,39.900000000000,-55.5,-25.0,-13.8,135.2,230DA06
16443395775,40.695092000000,-73.956184000000,39.800000000000,-55.0,-26.0,-13.5,140.4,230DA06
16443395776,40.695090000000,-73.956192000000,39.700000000000,-54.5,-27.0,-13.2,145.6,230DA06
16443395777,40.695088000000,-73.956200000000,39.700000000000,-54.0,-28.0,-13.0,150.8,230DA06
16443395778,40.695086000000,-73.956208000000,39.600000000000,-53.0,-29.0,-14.0,156.0,230DA06
16443395779,40.695084000000,-73.956216000000,39.700000000000,-52.7,-28.4,-14.0,154.0,230DA06
16443395780,40.695082000000,-73.956223000000,39.700000000000,-52.3,-27.8,-14.0,152.0,230DA06
16443395781,40.695080000000,-73.956232000000,39.700000000000,-52.0,-27.2,-14.0,150.0,230DA06
16443395782,40.695078000000,-73.956240000000,39.800000000000,-52.0,-26.6,-14.0,148.0,230DA06
16443395783,40.695076000000,-73.956248000000,39.800000000000,-52.0,-26.0,-14.0,146.0,230DA06
16443395784,40.695074000000,-73.956256000000,39.800000000000,-52.7,-27.5,-14.0,140.0,230DA06
16443395785,40.695072000000,-73.956263000000,39.800000000000,-53.3,-29.0,-14.0,134.0,230DA06
16443395786,40.695071000000,-73.956270000000,39.700000000000,-54.0,-30.5,-14.0,128.0,230DA06
16443395787,40.695069000000,-73.956278000000,39.800000000000,-56.0,-32.0,-15.0,122.0,230DA06
16443395788,40.695067000000,-73.956286500000,39.850000000000,-56.5,-31.4,-14.8,119.0,230DA06
16443395789,40.695065000000,-73.956295000000,39.900000000000,-57.0,-30.8,-14.5,116.0,230DA06
16443395790,40.695063000000,-73.956303000000,40.000000000000,-57.5,-30.2,-14.2,113.0,230DA06
16443395791,40.695061000000,-73.956310500000,39.950000000000,-58.0,-29.6,-14.0,110.0,230DA06
16443395792,40.695059000000,-73.956318000000,39.900000000000,-59.0,-29.0,-15.0,107.0,230DA06
16443395793,40.695057000000,-73.956327000000,39.900000000000,-58.3,-28.6,-14.7,117.6,230DA06
16443395794,40.695055000000,-73.956334000000,39.900000000000,-57.7,-28.2,-14.3,128.2,230DA06
16443395795,40.695053000000,-73.956342000000,39.900000000000,-57.0,-27.8,-14.0,138.8,230DA06
16443395796,40.695051000000,-73.956350000000,39.800000000000,-57.0,-27.4,-14.5,149.4,230DA06
16443395797,40.695049000000,-73.956359000000,39.800000000000,-57.0,-27.0,-15.0,160.0,230DA06
16443395798,40.695049000000,-73.956359000000,39.800000000000,-56.7,-27.2,-14.7,157.0,230DA06
16443395799,40.695045500000,-73.956371000000,39.750000000000,-56.3,-27.5,-14.3,154.0,230DA06
16443395800,40.695042000000,-73.956383000000,39.700000000000,-56.0,-27.8,-14.0,151.0,230DA06
16443395801,40.695040000000,-73.956391000000,39.800000000000,-55.0,-28.0,-14.0,148.0,230DA06
16443395802,40.695038000000,-73.956400000000,39.800000000000,-55.2,-27.2,-13.8,137.0,230DA06
16443395803,40.695035000000,-73.956408000000,39.800000000000,-55.5,-26.4,-13.5,126.0,230DA06
16443395804,40.695033000000,-73.956416000000,39.800000000000,-55.8,-25.6,-13.2,115.0,230DA06
16443395805,40.695030000000,-73.956425000000,39.900000000000,-56.0,-24.8,-13.0,104.0,230DA06
16443395806,40.695028000000,-73.956433000000,39.900000000000,-56.0,-24.0,-14.0,93.0,230DA06
16443395807,40.695025000000,-73.956443000000,39.900000000000,-56.0,-25.2,-14.0,100.0,230DA06
16443395808,40.695025000000,-73.956443000000,39.900000000000,-56.0,-26.4,-14.0,107.0,230DA06
16443395809,40.695020000000,-73.956460000000,39.800000000000,-56.0,-27.6,-14.0,114.0,230DA06
16443395810,40.695017000000,-73.956468000000,39.800000000000,-56.0,-28.8,-14.0,121.0,230DA06
16443395811,40.695015000000,-73.956477000000,39.800000000000,-56.0,-30.0,-14.0,128.0,230DA06
16443395812,40.695012000000,-73.956486000000,39.800000000000,-56.7,-30.5,-14.3,125.0,230DA06
16443395813,40.695009500000,-73.956494500000,39.800000000000,-57.3,-31.0,-14.7,122.0,230DA06
16443395814,40.695007000000,-73.956503000000,39.800000000000,-58.0,-31.5,-15.0,119.0,230DA06
16443395815,40.695004000000,-73.956512000000,39.900000000000,-58.0,-32.0,-15.0,116.0,230DA06
16443395816,40.695002000000,-73.956521000000,39.800000000000,-58.0,-31.0,-15.2,119.8,230DA06
16443395817,40.694999000000,-73.956531000000,39.900000000000,-58.0,-30.0,-15.5,123.6,230DA06
16443395818,40.694996666667,-73.956539666667,39.900000000000,-58.0,-29.0,-15.8,127.4,230DA06
16443395819,40.694994333333,-73.956548333333,39.900000000000,-58.0,-28.0,-16.0,131.2,230DA06
16443395820,40.694992000000,-73.956557000000,39.900000000000,-55.0,-27.0,-15.0,135.0,230DA06
16443395821,40.694989000000,-73.956566000000,40.000000000000,-55.3,-27.2,-14.7,130.4,230DA06
16443395822,40.694986000000,-73.956575000000,40.000000000000,-55.7,-27.4,-14.3,125.8,230DA06
16443395823,40.694983000000,-73.956584000000,40.000000000000,-56.0,-27.6,-14.0,121.2,230DA06
16443395824,40.694980000000,-73.956593000000,40.000000000000,-55.5,-27.8,-14.0,116.6,230DA06
16443395825,40.694978000000,-73.956602000000,40.100000000000,-55.0,-28.0,-14.0,112.0,230DA06
16443395826,40.694975000000,-73.956611000000,40.100000000000,-55.7,-28.2,-14.0,107.5,230DA06
16443395827,40.694972000000,-73.956620000000,40.000000000000,-56.3,-28.5,-14.0,103.0,230DA06
16443395828,40.694972000000,-73.956620000000,40.000000000000,-57.0,-28.8,-14.0,98.5,230DA06
16443395829,40.694966000000,-73.956638000000,40.000000000000,-57.0,-29.0,-13.0,94.0,230DA06
16443395830,40.694963000000,-73.956647000000,40.000000000000,-57.2,-29.2,-13.0,96.0,230DA06
16443395831,40.694960000000,-73.956656000000,40.100000000000,-57.5,-29.4,-13.0,98.0,230DA06
