unix_time, Latitude, Longitude, Altitude, Center, CellID, AntennaGain, RSRPs, RSSIs, TXPWRs, RSRQs, SINRs
16443381511,40.695478,-73.95644,69.85,731.5,36755974,4,-61.2,-31.2,-31.8,-15.2,3.7
16443381512,40.695485,-73.956441,69.9,731.5,36755974,4,-61.5,-31.4,-31.2,-15.5,3.2
16443381513,40.695492,-73.956443,69.8,731.5,36755974,4,-61.8,-31.6,-30.6,-15.8,2.6
16443381514,40.695499,-73.956444,69.8,731.5,36755974,4,-62,-31.8,-30,-16,2.1
16443381515,40.695507,-73.956446,69.8,731.5,36755974,4,-61,-32,-30.2,-16,1.6
16443381516,40.695514,-73.956447,69.8,731.5,36755974,4,-61.3,-31.8,-30.5,-16,1.5
16443381517,40.695521,-73.956449,69.8,731.5,36755974,4,-61.7,-31.6,-30.8,-16,1.4
16443381518,40.695528,-73.95645,69.8,731.5,36755974,4,-62,-31.4,-31,-16,1.2
16443381519,40.695535,-73.956451,69.8,731.5,36755974,4,-62.5,-31.2,-31,-16.5,1.1
16443381520,40.695542,-73.956453,69.9,731.5,36755974,4,-63,-31,-31,-17,1
16443381521,40.695549,-73.956454,69.8,731.5,36755974,4,-63.3,-31.2,-31,-17,0.6
16443381522,40.695556,-73.956456,69.8,731.5,36755974,4,-63.7,-31.5,-31,-17,0.2
16443381523,40.695563,-73.956457,69.8,731.5,36755974,4,-64,-31.8,-31,-17,-0.2
16443381524,40.69557,-73.956458,69.8,731.5,36755974,4,-63,-32,-31.2,-16,-0.6
16443381525,40.695578,-73.95646,69.9,731.5,36755974,4,-63,-32,-31.4,-16,-0.2
16443381526,40.695585,-73.956461,69.9,731.5,36755974,4,-63,-32,-31.6,-16,0.3
16443381527,40.695592,-73.956462,69.9,731.5,36755974,4,-63,-32,-31.8,-16,0.7
16443381528,40.695599,-73.956464,69.9,731.5,36755974,4,-63,-32,-32,-16,1.2
16443381529,40.695607,-73.956465,69.9,731.5,36755974,4,-63,-32,-32.2,-16,1.6
16443381530,40.695614,-73.956466,69.8,731.5,36755974,4,-63.3,-31.6,-32.5,-16.3,1.2
16443381531,40.695621,-73.956468,69.8,731.5,36755974,4,-63.7,-31.2,-32.8,-16.7,0.9
16443381532,40.695628,-73.956469,69.8,731.5,36755974,4,-64,-30.8,-33,-17,0.5
16443381533,40.6956315,-73.9564695,69.8,731.5,36755974,4,-64,-30.4,-32.6,-17,0.2
16443381534,40.695635,-73.95647,69.8,731.5,36755974,4,-64,-30,-32.2,-17,-0.2
16443381535,40.695649,-73.956473,69.8,731.5,36755974,4,-63.3,-30,-31.8,-17,0.5
16443381536,40.695655,-73.956475,69.7,731.5,36755974,4,-62.7,-30,-31.4,-17,1.2
16443381537,40.695663,-73.956476,69.7,731.5,36755974,4,-62,-30,-31,-17,1.9
16443381538,40.69567,-73.9564775,69.75,731.5,36755974,4,-62,-30,-30.6,-16,2.6
16443381539,40.695677,-73.956479,69.8,731.5,36755974,4,-62,-29.8,-30.2,-16.2,1.8
16443381540,40.695685,-73.956481,69.8,731.5,36755974,4,-62,-29.6,-29.8,-16.5,0.9
16443381541,40.695692,-73.956482,69.8,731.5,36755974,4,-62,-29.4,-29.4,-16.8,0.1
16443381542,40.695699,-73.956483,69.8,731.5,36755974,4,-62,-29.2,-29,-17,-0.8
16443381543,40.695706,-73.956485,69.7,731.5,36755974,4,-62,-29,-29.4,-17,-1.6
16443381544,40.695712,-73.956486,69.7,731.5,36755974,4,-61.8,-29.2,-29.8,-17.2,-1.8
16443381545,40.695719,-73.956487,69.7,731.5,36755974,4,-61.5,-29.4,-30.2,-17.5,-2.1
16443381546,40.695724,-73.956489,69.7,731.5,36755974,4,-61.2,-29.6,-30.6,-17.8,-2.3
16443381547,40.69573,-73.95649,69.6,731.5,36755974,4,-61,-29.8,-31,-18,-2.6
16443381548,40.695735,-73.956491,69.6,731.5,36755974,4,-60,-30,-29.8,-17,-2.8
16443381549,40.69574,-73.956492,69.6,731.5,36755974,4,-59.7,-29.6,-28.5,-16.7,-3.3
16443381550,40.695744,-73.956493,69.6,731.5,36755974,4,-59.3,-29.2,-27.2,-16.3,-3.8
16443381551,40.695748,-73.9564935,69.6,731.5,36755974,4,-59,-28.8,-26,-16,-4.4
16443381552,40.695752,-73.956494,69.6,731.5,36755974,4,-59.5,-28.4,-27.2,-16,-4.9
16443381553,40.695755,-73.956494,69.7,731.5,36755974,4,-60,-28,-28.4,-16,-5.4
16443381554,40.695758,-73.956493,69.7,731.5,36755974,4,-60,-29.2,-29.6,-16,-4.8
16443381555,40.695761,-73.956493,69.7,731.5,36755974,4,-60,-30.5,-30.8,-16,-4.1
16443381556,40.695764,-73.956492,69.7,731.5,36755974,4,-60,-31.8,-32,-16,-3.5
16443381557,40.695767,-73.95649033,69.73333333,731.5,36755974,4,-61,-33,-32,-16,-2.8
16443381558,40.69577,-73.95648867,69.76666667,731.5,36755974,4,-61,-32.6,-32,-16,-2.1
16443381559,40.695773,-73.956487,69.8,731.5,36755974,4,-61,-32.2,-32,-16,-1.4
16443381560,40.695776,-73.956485,69.8,731.5,36755974,4,-61,-31.8,-32,-16,-0.8
16443381561,40.695779,-73.956482,69.9,731.5,36755974,4,-61,-31.4,-32,-16,-0.1
16443381562,40.695782,-73.956479,70,731.5,36755974,4,-61,-31,-31.2,-16,0.6
16443381563,40.695784,-73.956475,70,731.5,36755974,4,-60.3,-30.6,-30.5,-15.7,-0.3
16443381564,40.695786,-73.956472,70.1,731.5,36755974,4,-59.7,-30.2,-29.8,-15.3,-1.2
16443381565,40.695788,-73.956468,70.1,731.5,36755974,4,-59,-29.8,-29,-15,-2.2
16443381566,40.69579,-73.956464,70.2,731.5,36755974,4,-59.5,-29.4,-29.8,-14.5,-3.1
16443381567,40.695792,-73.95646,70.2,731.5,36755974,4,-60,-29,-30.6,-14,-4
16443381568,40.695793,-73.956455,70.3,731.5,36755974,4,-60,-30,-31.4,-14,-2.8
16443381569,40.695794,-73.95645,70.2,731.5,36755974,4,-60,-31,-32.2,-14,-1.5
16443381570,40.695795,-73.956445,70.2,731.5,36755974,4,-60,-32,-33,-14,-0.2
16443381571,40.695796,-73.9564395,70.2,731.5,36755974,4,-60,-33,-32.2,-14,1
16443381572,40.695797,-73.956434,70.2,731.5,36755974,4,-60,-32,-31.4,-14.2,0.2
16443381573,40.695798,-73.956428,70.2,731.5,36755974,4,-60,-31,-30.6,-14.5,-0.6
16443381574,40.695798,-73.956422,70.1,731.5,36755974,4,-60,-30,-29.8,-14.8,-1.4
16443381575,40.695798,-73.956415,70.2,731.5,36755974,4,-60,-29,-29,-15,-2.2
16443381576,40.695799,-73.956408,70.2,731.5,36755974,4,-60,-28,-29.5,-15,-3
16443381577,40.695799,-73.956401,70.2,731.5,36755974,4,-60.7,-28.6,-30,-15.7,-3.1
16443381578,40.695799,-73.956393,70.2,731.5,36755974,4,-61.3,-29.2,-30.5,-16.3,-3.2
16443381579,40.6958,-73.956385,70.2,731.5,36755974,4,-62,-29.8,-31,-17,-3.2
16443381580,40.695801,-73.956376,70.2,731.5,36755974,4,-62.5,-30.4,-31.4,-17,-3.3
16443381581,40.695801,-73.956368,70.2,731.5,36755974,4,-63,-31,-31.8,-17,-3.4
16443381582,40.695802,-73.956359,70.3,731.5,36755974,4,-63,-31.4,-32.2,-17.3,-3.2
16443381583,40.695803,-73.95635,70.3,731.5,36755974,4,-63,-31.8,-32.6,-17.7,-3.1
16443381584,40.695804,-73.956341,70.3,731.5,36755974,4,-63,-32.2,-33,-18,-2.9
16443381585,40.695805,-73.956331,70.3,731.5,36755974,4,-63.5,-32.6,-33.2,-17.5,-2.8
16443381586,40.695806,-73.956323,70.3,731.5,36755974,4,-64,-33,-33.4,-17,-2.6
16443381587,40.695807,-73.956314,70.3,731.5,36755974,4,-64,-32.5,-33.6,-17,-1.2
16443381588,40.695808,-73.956306,70.3,731.5,36755974,4,-64,-32,-33.8,-17,0.3
16443381589,40.695809,-73.956297,70.3,731.5,36755974,4,-64,-31.5,-34,-17,1.7
16443381590,40.69581,-73.95629,70.3,731.5,36755974,4,-61,-31,-33.2,-16,3.2
16443381591,40.695811,-73.956283,70.3,731.5,36755974,4,-60.3,-31,-32.5,-15.3,2
16443381592,40.695812,-73.956276,70.2,731.5,36755974,4,-59.7,-31,-31.8,-14.7,0.8
16443381593,40.695812,-73.956269,70.2,731.5,36755974,4,-59,-31,-31,-14,-0.4
16443381594,40.695813,-73.956264,70.1,731.5,36755974,4,-59.5,-31,-31,-14,-1.6
16443381595,40.695813,-73.956259,70.1,731.5,36755974,4,-60,-31,-31,-14,-2.8
16443381596,40.6958135,-73.956254,70.05,731.5,36755974,4,-59.7,-30,-31,-14,-2.7
16443381597,40.695814,-73.956249,70,731.5,36755974,4,-59.3,-29,-31,-14,-2.5
16443381598,40.695813,-73.956245,70,731.5,36755974,4,-59,-28,-31,-14,-2.3
16443381599,40.695813,-73.95624,70,731.5,36755974,4,-59,-27,-30,-15,-2.2
16443381600,40.695812,-73.956237,70,731.5,36755974,4,-59,-28,-29,-15.2,-2.6
16443381601,40.695811,-73.956233,70,731.5,36755974,4,-59,-29,-28,-15.5,-3
16443381602,40.69581,-73.956229,70,731.5,36755974,4,-59,-30,-27,-15.8,-3.4
16443381603,40.695808,-73.956225,69.9,731.5,36755974,4,-59,-31,-26,-16,-3.8
16443381604,40.695806,-73.956221,69.9,731.5,36755974,4,-60,-32,-27.5,-15,-4.2
16443381605,40.695804,-73.956217,69.9,731.5,36755974,4,-60.7,-31,-29,-15.7,-3.9
16443381606,40.695801,-73.956214,69.9,731.5,36755974,4,-61.3,-30,-30.5,-16.3,-3.6
16443381607,40.695799,-73.956211,69.9,731.5,36755974,4,-62,-29,-32,-17,-3.2
16443381608,40.695796,-73.956208,69.8,731.5,36755974,4,-61.5,-28,-32,-17,-2.9
16443381609,40.695793,-73.956205,69.9,731.5,36755974,4,-61,-27,-32,-17,-2.6
16443381610,40.69579,-73.956203,69.9,731.5,36755974,4,-61.3,-27.2,-32,-16.7,-2.3
16443381611,40.695787,-73.9562,69.9,731.5,36755974,4,-61.7,-27.4,-32,-16.3,-2
16443381612,40.695783,-73.956199,69.9,731.5,36755974,4,-62,-27.6,-32,-16,-1.8
16443381613,40.695779,-73.956197,69.9,731.5,36755974,4,-61.5,-27.8,-32.2,-16.5,-1.5
16443381614,40.695775,-73.956195,69.9,731.5,36755974,4,-61,-28,-32.4,-17,-1.2
16443381615,40.695771,-73.956194,69.8,731.5,36755974,4,-61.7,-29.5,-32.6,-17.3,-1.7
16443381616,40.695767,-73.956193,69.8,731.5,36755974,4,-62.3,-31,-32.8,-17.7,-2.2
16443381617,40.695762,-73.956192,69.8,731.5,36755974,4,-63,-32.5,-33,-18,-2.7
16443381618,40.695757,-73.956191,69.85,731.5,36755974,4,-63,-34,-33,-18,-3.2
16443381619,40.695752,-73.95619,69.9,731.5,36755974,4,-63.7,-33.4,-33,-18,-3.6
16443381620,40.695747,-73.95619,69.9,731.5,36755974,4,-64.3,-32.8,-33,-18,-4.1
16443381621,40.6957415,-73.956189,69.95,731.5,36755974,4,-65,-32.2,-33,-18,-4.5
16443381622,40.695736,-73.956188,70,731.5,36755974,4,-65.5,-31.6,-32.2,-19,-5
16443381623,40.69573,-73.956187,70,731.5,36755974,4,-66,-31,-31.4,-20,-5.4
16443381624,40.695724,-73.956186,70.1,731.5,36755974,4,-65.7,-30.8,-30.6,-19.7,-5
16443381625,40.695717,-73.956185,70.1,731.5,36755974,4,-65.3,-30.6,-29.8,-19.3,-4.6
16443381626,40.69571,-73.956184,70.2,731.5,36755974,4,-65,-30.4,-29,-19,-4.2
16443381627,40.695703,-73.956182,70.1,731.5,36755974,4,-64.5,-30.2,-30,-18,-3.8
16443381628,40.695696,-73.956181,70.1,731.5,36755974,4,-64,-30,-31,-17,-3.4
16443381629,40.695688,-73.956179,70.1,731.5,36755974,4,-63.3,-30.8,-32,-17,-3
16443381630,40.69568,-73.9561775,70.15,731.5,36755974,4,-62.7,-31.5,-33,-17,-2.7
16443381631,40.695672,-73.956176,70.2,731.5,36755974,4,-62,-32.2,-34,-17,-2.3
16443381632,40.695665,-73.956174,70.1,731.5,36755974,4,-61,-33,-33.8,-16,-2
16443381633,40.695657,-73.956173,70.1,731.5,36755974,4,-61,-32.2,-33.5,-15.7,-0.8
16443381634,40.69565,-73.956171,70,731.5,36755974,4,-61,-31.4,-33.2,-15.3,0.4
16443381635,40.695642,-73.95617,70,731.5,36755974,4,-61,-30.6,-33,-15,1.6
16443381636,40.695635,-73.956169,70,731.5,36755974,4,-60.5,-29.8,-32.2,-15,2.8
16443381637,40.695628,-73.956167,69.9,731.5,36755974,4,-60,-29,-31.4,-15,4
16443381638,40.695622,-73.956166,69.9,731.5,36755974,4,-59.7,-29,-30.6,-14.7,3.8
16443381639,40.695615,-73.956165,69.9,731.5,36755974,4,-59.3,-29,-29.8,-14.3,3.6
16443381640,40.695608,-73.956164,69.9,731.5,36755974,4,-59,-29,-29,-14,3.4
16443381641,40.695601,-73.956162,69.9,731.5,36755974,4,-59,-29,-29,-14,3.2
16443381642,40.695594,-73.956161,69.8,731.5,36755974,4,-59,-29,-29,-14,3
16443381643,40.695587,-73.9561595,69.8,731.5,36755974,4,-58.7,-29,-29,-14.3,3.3
16443381644,40.69558,-73.956158,69.8,731.5,36755974,4,-58.3,-29,-29,-14.7,3.7
16443381645,40.695572,-73.956156,69.9,731.5,36755974,4,-58,-29,-29,-15,4
16443381646,40.695565,-73.956154,69.9,731.5,36755974,4,-58,-29,-29,-14,4.4
16443381647,40.695558,-73.956153,69.9,731.5,36755974,4,-58.2,-28.6,-29,-14.2,4.5
16443381648,40.695551,-73.956151,69.9,731.5,36755974,4,-58.5,-28.2,-29,-14.5,4.6
16443381649,40.695544,-73.95615,69.9,731.5,36755974,4,-58.8,-27.8,-29,-14.8,4.8
16443381650,40.695537,-73.956148,69.9,731.5,36755974,4,-59,-27.4,-29,-15,4.9
16443381651,40.69553,-73.956147,69.9,731.5,36755974,4,-59,-27,-28.2,-15,5
16443381652,40.695523,-73.956146,69.9,731.5,36755974,4,-59,-27.2,-27.5,-15.3,4.7
16443381653,40.695516,-73.956144,69.9,731.5,36755974,4,-59,-27.4,-26.8,-15.7,4.4
16443381654,40.695509,-73.956143,69.8,731.5,36755974,4,-59,-27.6,-26,-16,4.2
16443381655,40.695501,-73.956141,69.8,731.5,36755974,4,-59,-27.8,-26.6,-16,3.9
16443381656,40.695495,-73.95614,69.8,731.5,36755974,4,-59,-28,-27.2,-16,3.6
16443381657,40.6954875,-73.9561385,69.85,731.5,36755974,4,-59.3,-27.4,-27.8,-16.3,3.6
16443381658,40.69548,-73.956137,69.9,731.5,36755974,4,-59.7,-26.8,-28.4,-16.7,3.5
16443381659,40.695473,-73.956136,69.9,731.5,36755974,4,-60,-26.2,-29,-17,3.5
16443381660,40.695466,-73.956135,69.9,731.5,36755974,4,-59.5,-25.6,-29,-17,3.4
16443381661,40.695459,-73.956134,70,731.5,36755974,4,-59,-25,-29,-17,3.4
16443381662,40.695452,-73.956132,70,731.5,36755974,4,-59,-26.2,-29,-16.7,3
16443381663,40.695444,-73.956131,70,731.5,36755974,4,-59,-27.5,-29,-16.3,2.7
16443381664,40.695437,-73.956129,70,731.5,36755974,4,-59,-28.8,-29,-16,2.3
16443381665,40.69543,-73.956128,70,731.5,36755974,4,-60,-30,-29,-16,2
16443381666,40.695423,-73.956127,70,731.5,36755974,4,-60,-30,-29,-15.7,2.2
16443381667,40.695416,-73.9561255,70,731.5,36755974,4,-60,-30,-29,-15.3,2.3
16443381668,40.695409,-73.956124,70,731.5,36755974,4,-60,-30,-29,-15,2.5
16443381669,40.695402,-73.956123,69.9,731.5,36755974,4,-60,-30,-29.8,-15,2.6
16443381670,40.695395,-73.956121,69.9,731.5,36755974,4,-60,-30,-30.6,-15,2.8
16443381671,40.695388,-73.95612,69.9,731.5,36755974,4,-59.3,-30.4,-31.4,-14.7,2.5
16443381672,40.695381,-73.956119,69.9,731.5,36755974,4,-58.7,-30.8,-32.2,-14.3,2.2
16443381673,40.695374,-73.956118,69.8,731.5,36755974,4,-58,-31.2,-33,-14,2
16443381674,40.695367,-73.956116,69.9,731.5,36755974,4,-59,-31.6,-32.8,-14.5,1.7
16443381675,40.69536,-73.956115,69.9,731.5,36755974,4,-60,-32,-32.6,-15,1.4
16443381676,40.695353,-73.956114,69.9,731.5,36755974,4,-60,-32.5,-32.4,-15,1.3
16443381677,40.69534567,-73.95611267,69.9,731.5,36755974,4,-60,-33,-32.2,-15,1.3
16443381678,40.69533833,-73.95611133,69.9,731.5,36755974,4,-60,-33.5,-32,-15,1.2
16443381679,40.695331,-73.95611,69.9,731.5,36755974,4,-59,-34,-32.2,-14,1.2
16443381680,40.695324,-73.956109,69.9,731.5,36755974,4,-59.2,-33.8,-32.4,-13.8,1.6
16443381681,40.695317,-73.956107,70,731.5,36755974,4,-59.5,-33.6,-32.6,-13.5,2.1
16443381682,40.69531,-73.956106,69.9,731.5,36755974,4,-59.8,-33.4,-32.8,-13.2,2.5
16443381683,40.695302,-73.956104,69.9,731.5,36755974,4,-60,-33.2,-33,-13,3
16443381684,40.695295,-73.956103,69.9,731.5,36755974,4,-61,-33,-32.5,-15,3.4
16443381685,40.695288,-73.956102,70,731.5,36755974,4,-60.7,-32.2,-32,-14.7,2.3
16443381686,40.695281,-73.9561,70,731.5,36755974,4,-60.3,-31.4,-31.5,-14.3,1.2
16443381687,40.695274,-73.956099,70,731.5,36755974,4,-60,-30.6,-31,-14,0.2
16443381688,40.695267,-73.956098,70,731.5,36755974,4,-61,-29.8,-30.4,-14.5,-0.9
16443381689,40.69526,-73.956096,70,731.5,36755974,4,-62,-29,-29.8,-15,-2
16443381690,40.695253,-73.956095,70,731.5,36755974,4,-61.3,-30,-29.2,-15,0
16443381691,40.695246,-73.956094,70,731.5,36755974,4,-60.7,-31,-28.6,-15,1.9
16443381692,40.695239,-73.956092,70,731.5,36755974,4,-60,-32,-28,-15,3.9
16443381693,40.695232,-73.956091,70,731.5,36755974,4,-60,-33,-28.4,-14,5.8
16443381694,40.695225,-73.95608967,70,731.5,36755974,4,-59.8,-33.2,-28.8,-14,5.7
16443381695,40.695218,-73.95608833,70,731.5,36755974,4,-59.5,-33.4,-29.2,-14,5.6
16443381696,40.695211,-73.956087,70,731.5,36755974,4,-59.2,-33.6,-29.6,-14,5.6
16443381697,40.695203,-73.956086,70,731.5,36755974,4,-59,-33.8,-30,-14,5.5
16443381698,40.695197,-73.956085,70,731.5,36755974,4,-59,-34,-30,-14,5.4
16443381699,40.69519,-73.9560835,70,731.5,36755974,4,-58.7,-32.6,-30,-14,3.8
16443381700,40.695183,-73.956082,70,731.5,36755974,4,-58.3,-31.2,-30,-14,2.3
16443381701,40.695176,-73.9560805,70,731.5,36755974,4,-58,-29.8,-30,-14,0.7
16443381702,40.695169,-73.956079,70,731.5,36755974,4,-58.5,-28.4,-29.4,-14,-0.8
16443381703,40.695162,-73.956078,70,731.5,36755974,4,-59,-27,-28.8,-14,-2.4
16443381704,40.695155,-73.956077,70,731.5,36755974,4,-59.3,-27.2,-28.2,-14,-0.2
16443381705,40.695148,-73.956075,70,731.5,36755974,4,-59.7,-27.5,-27.6,-14,1.9
16443381706,40.695141,-73.956074,70,731.5,36755974,4,-60,-27.8,-27,-14,4
16443381707,40.6951335,-73.9560725,70,731.5,36755974,4,-59,-28,-27.8,-14,6.2
16443381708,40.695126,-73.956071,70,731.5,36755974,4,-59,-28.2,-28.6,-14,6.9
16443381709,40.695119,-73.95607,70.1,731.5,36755974,4,-59,-28.4,-29.4,-14,7.6
16443381710,40.695112,-73.956069,70.1,731.5,36755974,4,-59,-28.6,-30.2,-14,8.4
16443381711,40.695104,-73.956067,70.1,731.5,36755974,4,-59,-28.8,-31,-14,9.1
16443381712,40.695097,-73.956066,70,731.5,36755974,4,-57,-29,-30.8,-14,9.8
16443381713,40.69509,-73.956065,70.1,731.5,36755974,4,-56.7,-28.6,-30.5,-13.7,9.2
16443381714,40.695083,-73.956063,70.1,731.5,36755974,4,-56.3,-28.2,-30.2,-13.3,8.5
16443381715,40.695076,-73.9560615,70.05,731.5,36755974,4,-56,-27.8,-30,-13,7.9
16443381716,40.695069,-73.95606,70,731.5,36755974,4,-56,-27.4,-30,-13,7.2
16443381717,40.695062,-73.956059,70,731.5,36755974,4,-56,-27,-30,-13,6.6
16443381718,40.695055,-73.956058,70,731.5,36755974,4,-56,-28,-30,-12.7,6.2
16443381719,40.695048,-73.956056,70,731.5,36755974,4,-56,-29,-30,-12.3,5.8
16443381720,40.695041,-73.956055,70,731.5,36755974,4,-56,-30,-30,-12,5.4
16443381721,40.695033,-73.956054,70,731.5,36755974,4,-58,-31,-30.4,-13,5
16443381722,40.695026,-73.9560525,70,731.5,36755974,4,-58.2,-30.4,-30.8,-13,5.3
16443381723,40.695019,-73.956051,70,731.5,36755974,4,-58.5,-29.8,-31.2,-13,5.6
16443381724,40.6950115,-73.9560495,70,731.5,36755974,4,-58.8,-29.2,-31.6,-13,5.8
16443381725,40.695004,-73.956048,70,731.5,36755974,4,-59,-28.6,-32,-13,6.1
16443381726,40.694997,-73.956047,69.9,731.5,36755974,4,-59,-28,-30.8,-14,6.4
16443381727,40.6949905,-73.9560455,69.9,731.5,36755974,4,-58.5,-28.8,-29.6,-13.8,6.7
16443381728,40.694984,-73.956044,69.9,731.5,36755974,4,-58,-29.6,-28.4,-13.5,7
16443381729,40.694976,-73.956042,69.9,731.5,36755974,4,-57.5,-30.4,-27.2,-13.2,7.4
16443381730,40.69497,-73.956041,69.9,731.5,36755974,4,-57,-31.2,-26,-13,7.7
16443381731,40.694962,-73.956039,69.9,731.5,36755974,4,-56,-32,-25.8,-13,8
16443381732,40.694955,-73.9560375,69.9,731.5,36755974,4,-56,-32,-25.5,-13,8.3
16443381733,40.694948,-73.956036,69.9,731.5,36755974,4,-56,-32,-25.2,-13,8.6
16443381734,40.694941,-73.956035,69.9,731.5,36755974,4,-56,-32,-25,-13,9
16443381735,40.694933,-73.956034,69.9,731.5,36755974,4,-56,-32,-25.2,-13,9.3
16443381736,40.694926,-73.9560325,69.9,731.5,36755974,4,-56,-32,-25.4,-13,9.6
16443381737,40.694919,-73.956031,69.9,731.5,36755974,4,-55.7,-31.6,-25.6,-13,10.3
16443381738,40.694912,-73.95603,69.9,731.5,36755974,4,-55.3,-31.2,-25.8,-13,11
16443381739,40.694905,-73.9560285,69.85,731.5,36755974,4,-55,-30.8,-26,-13,11.6
16443381740,40.694898,-73.956027,69.8,731.5,36755974,4,-54.5,-30.4,-26.6,-12.5,12.3
16443381741,40.694891,-73.956026,69.8,731.5,36755974,4,-54,-30,-27.2,-12,13
16443381742,40.694884,-73.956025,69.8,731.5,36755974,4,-53.7,-29.2,-27.8,-11.7,13.2
16443381743,40.694877,-73.956024,69.9,731.5,36755974,4,-53.3,-28.5,-28.4,-11.3,13.5
16443381744,40.69487,-73.956022,69.9,731.5,36755974,4,-53,-27.8,-29,-11,13.8
16443381745,40.694863,-73.956021,69.8,731.5,36755974,4,-50,-27,-28.2,-11,14
16443381746,40.69485567,-73.95601967,69.8,731.5,36755974,4,-50,-26.4,-27.4,-11.2,13.1
16443381747,40.69484833,-73.95601833,69.8,731.5,36755974,4,-50,-25.8,-26.6,-11.5,12.2
16443381748,40.694841,-73.956017,69.8,731.5,36755974,4,-50,-25.2,-25.8,-11.8,11.2
16443381749,40.694834,-73.956015,69.9,731.5,36755974,4,-50,-24.6,-25,-12,10.3
16443381750,40.694826,-73.956014,69.8,731.5,36755974,4,-51,-24,-24.2,-12,9.4
16443381751,40.694819,-73.956013,69.8,731.5,36755974,4,-51,-23.6,-23.5,-12,9.6
16443381752,40.694812,-73.956011,69.8,731.5,36755974,4,-51,-23.2,-22.8,-12,9.7
16443381753,40.694805,-73.95601,69.8,731.5,36755974,4,-51,-22.8,-22,-12,9.9
16443381754,40.694798,-73.956009,69.8,731.5,36755974,4,-50.5,-22.4,-22,-12.5,10
16443381755,40.694791,-73.956007,69.8,731.5,36755974,4,-50,-22,-22,-13,10.2
16443381756,40.694784,-73.956006,69.8,731.5,36755974,4,-50.3,-22,-22,-13.3,8.9
16443381757,40.694777,-73.956004,69.8,731.5,36755974,4,-50.7,-22,-22,-13.7,7.7
16443381758,40.69477,-73.956003,69.8,731.5,36755974,4,-51,-22,-22,-14,6.4
16443381759,40.694763,-73.956001,69.8,731.5,36755974,4,-52,-22,-22,-14,5.2
16443381760,40.694756,-73.956,69.8,731.5,36755974,4,-51.8,-22,-22,-14,6
16443381761,40.694748,-73.955999,69.9,731.5,36755974,4,-51.5,-22,-22,-14,6.8
16443381762,40.694741,-73.955997,69.9,731.5,36755974,4,-51.2,-22,-22,-14,7.6
16443381763,40.694734,-73.955996,69.9,731.5,36755974,4,-51,-22,-22,-14,8.4
16443381764,40.694727,-73.9559945,69.95,731.5,36755974,4,-51,-22,-22.2,-14,9.2
16443381765,40.69472,-73.955993,70,731.5,36755974,4,-51,-21.8,-22.5,-14.3,8.9
16443381766,40.694713,-73.955992,69.9,731.5,36755974,4,-51,-21.6,-22.8,-14.7,8.6
16443381767,40.694705,-73.95599,69.9,731.5,36755974,4,-51,-21.4,-23,-15,8.2
16443381768,40.694698,-73.955989,69.9,731.5,36755974,4,-51,-21.2,-22.6,-14.5,7.9
16443381769,40.694691,-73.955988,69.9,731.5,36755974,4,-51,-21,-22.2,-14,7.6
16443381770,40.694684,-73.955986,69.9,731.5,36755974,4,-51,-22.2,-21.8,-14,8.4
16443381771,40.694677,-73.955985,70,731.5,36755974,4,-51,-23.5,-21.4,-14,9.1
16443381772,40.69467,-73.955984,70,731.5,36755974,4,-51,-24.8,-21,-14,9.9
16443381773,40.694663,-73.955982,70,731.5,36755974,4,-51,-26,-22,-12,10.6
16443381774,40.694656,-73.955981,70,731.5,36755974,4,-51,-25.2,-23,-12,8.5
16443381775,40.694648,-73.95598,69.9,731.5,36755974,4,-51,-24.4,-24,-12,6.4
16443381776,40.694641,-73.955978,70,731.5,36755974,4,-51,-23.6,-25,-12,4.4
16443381777,40.694634,-73.955977,69.9,731.5,36755974,4,-51,-22.8,-26,-12,2.3
16443381778,40.694627,-73.9559755,69.9,731.5,36755974,4,-53,-22,-26.2,-13,0.2
16443381779,40.69462,-73.955974,69.9,731.5,36755974,4,-53,-22.8,-26.5,-13.3,2
16443381780,40.694613,-73.955973,69.9,731.5,36755974,4,-53,-23.6,-26.8,-13.7,3.7
16443381781,40.694606,-73.955971,70,731.5,36755974,4,-53,-24.4,-27,-14,5.5
16443381782,40.694599,-73.95597,70,731.5,36755974,4,-53,-25.2,-27.2,-14.5,7.2
16443381783,40.69459167,-73.95596867,70,731.5,36755974,4,-53,-26,-27.4,-15,9
16443381784,40.69458433,-73.95596733,70,731.5,36755974,4,-54,-25.8,-27.6,-15,8.6
16443381785,40.694577,-73.955966,70,731.5,36755974,4,-55,-25.5,-27.8,-15,8.2
16443381786,40.69457,-73.9559645,69.95,731.5,36755974,4,-56,-25.2,-28,-15,7.8
16443381787,40.694563,-73.955963,69.9,731.5,36755974,4,-55,-25,-27,-15,7.4
16443381788,40.694556,-73.9559615,69.9,731.5,36755974,4,-54.7,-25.2,-26,-15.3,7.2
16443381789,40.694549,-73.95596,69.9,731.5,36755974,4,-54.3,-25.4,-25,-15.7,7
16443381790,40.694542,-73.955959,69.9,731.5,36755974,4,-54,-25.6,-24,-16,6.8
16443381791,40.694535,-73.955958,69.9,731.5,36755974,4,-54,-25.8,-24.2,-15,6.6
16443381792,40.694528,-73.955956,69.9,731.5,36755974,4,-54,-26,-24.4,-14,6.4
